site,FGF_r1.30s,FGF_r2.30s,FGF_r3.30s,FGF_r1.2m,FGF_r2.2m,FGF_r3.2m,FGF_r1.5m,FGF_r2.5m,FGF_r3.5m,FGF_r1.30m,FGF_r2.30m,FGF_r3.30m,MAPK1_motif,MTOR_motif,y.MAPK1,y.MTOR,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
NCOR1;370;,0.444062622076497,0.409184806832603,0.4055199160584129,0.449905315342374,0.38156777748523707,0.42738266086700893,0.443085424380315,0.469567922235562,0.502933721664381,0.44490382057490796,0.47742290529226705,0.478076245363984,0.0,0.0,0,0,3,0,1,0,1,2,3,2,3,3,1,0,0,2,4,3,3,1,2,2,2,1,1,4,2,2,4,0,0,2,1,0,1,2,2,3,0,1,4,4,2,2,1,3,3,4,4,4,1,2
PAK1IP1;361;,0.39989544405402705,0.414147024097376,0.3868840371773689,0.451346277676032,0.476647291692107,0.38687056832667,0.40808459225215504,0.40041845528341397,0.43603935589681797,0.47211216149340895,0.41223192010939,0.4454065349280179,0.72027972027972,0.638461538461538,0,0,1,2,3,4,0,0,3,0,0,3,3,4,2,3,4,2,2,3,1,2,0,4,1,0,3,4,1,0,4,1,3,1,4,2,4,0,0,3,1,2,4,2,3,0,1,0,4,0,1,2
MED14;1147;,0.42227068416361696,0.4291644226190471,0.42557065156532103,0.457229019909764,0.448764597274974,0.465271702061111,0.464059803672654,0.459152668132495,0.463879042089884,0.44501448101398294,0.469744591594891,0.464296170564086,0.43356643356643393,0.43846153846153796,0,0,3,2,0,3,3,1,0,2,1,0,2,0,0,2,4,1,1,4,4,2,0,0,3,1,3,4,3,0,4,4,1,0,1,1,0,1,2,4,3,3,4,4,0,4,3,0,1,3,1,1
LMNA;282;,0.441909057741565,0.402918973259484,0.43573586836290895,0.412548362757136,0.39516835311852905,0.483595949425816,0.39164566874943396,0.44044999545753905,0.421573103571546,0.45247819388521,0.49454427699841796,0.387371740808715,0.41258741258741205,0.492307692307692,0,0,1,3,1,4,2,2,1,2,4,1,4,4,4,0,2,1,3,3,1,3,1,0,0,0,0,2,4,3,3,2,2,2,0,1,3,0,0,0,1,4,1,3,0,0,3,4,3,4,1,3
SF3B1;229;,0.463440862528295,0.45689845652458205,0.46259837354585,0.46274900492442206,0.47759716539228997,0.480618971925916,0.476338082907539,0.46859983917039094,0.47696439127252294,0.485435691221208,0.47656474456786896,0.479547849536029,0.51048951048951,0.538461538461538,0,0,4,4,4,0,0,3,1,0,0,2,0,2,3,0,3,3,3,2,1,1,3,4,2,0,2,2,2,0,3,4,0,3,4,2,4,0,2,4,1,3,0,3,3,1,1,3,3,2,2,3
GRAMD1A;12;,0.418536941066309,0.383818379910132,0.40443091604977005,0.42336240322266494,0.456175010534181,0.399696563914432,0.425477658767303,0.43922376635954996,0.448823452336383,0.44750562376599995,0.42562566110835404,0.443255917099173,0.6083916083916079,0.623076923076923,0,0,1,0,4,2,4,1,2,4,4,1,4,0,2,3,1,4,4,2,2,4,4,1,2,2,1,1,3,1,2,0,0,4,0,3,2,1,2,4,0,1,2,4,2,4,0,2,3,2,1,0
TMPO;153;,0.43363546071413794,0.441463583632002,0.554958483282621,0.466490876186353,0.449615792373156,0.434453408130788,0.458025250187928,0.469808889481449,0.40587369308286897,0.450683223452579,0.48807475895329794,0.475243873791294,0.37062937062937,0.41538461538461496,0,0,4,1,2,1,1,0,2,4,0,3,3,1,3,0,4,4,2,1,0,3,2,0,2,4,3,4,2,4,3,2,0,1,4,4,1,0,0,1,0,1,2,2,3,3,1,0,2,1,2,2
SF3B1;332;,0.44530604181212297,0.448786823099951,0.5445277469666161,0.488953906758556,0.4802850905158161,0.47473075610692606,0.48366940971650707,0.488509410124652,0.44339218002444,0.484469972593604,0.5129825821738321,0.461211638609391,0.45454545454545403,0.523076923076923,0,0,2,2,0,1,1,4,1,1,1,1,2,2,2,1,2,1,0,4,3,1,2,1,3,1,3,3,3,3,2,1,0,0,1,4,1,3,0,2,3,3,1,2,3,1,0,2,2,3,4,0
KIF13A;1600;,0.42014269470530197,0.411420954306651,0.5397629741412029,0.47130187595557704,0.44992801597813303,0.45776898407955297,0.479306239276558,0.467775609480912,0.42633546958854707,0.47079585369940996,0.559857473556454,0.448261562137011,0.433566433566433,0.507692307692308,0,0,1,2,2,3,0,4,3,1,1,4,0,1,3,4,1,4,0,1,2,2,4,2,3,2,2,1,0,3,3,3,0,0,0,0,4,3,0,0,4,3,3,3,4,2,4,3,3,1,3,3
VIM;56;,0.39185215515135297,0.393462568638113,0.39646364994733796,0.41984407178350297,0.40592313896887294,0.47355794167203397,0.44095571473673106,0.455006969731671,0.427068902222654,0.442976978442291,0.47710451719605496,0.4591575901598471,0.6643356643356639,0.707692307692308,0,0,3,2,2,1,4,0,1,1,2,1,0,0,4,2,0,0,1,3,4,0,2,3,3,0,0,1,4,0,1,3,0,4,0,0,4,3,1,2,4,4,3,2,2,0,3,4,0,2,1,1
MTUS1;118;,0.427084793194669,0.452881543293909,0.44775906737834,0.46844249439271296,0.48186666835959097,0.4326450679577021,0.547640144940725,0.5274102862910209,0.571473617000469,0.5624479735036789,0.5250113551126551,0.556791139218236,0.419580419580419,0.746153846153846,0,0,1,1,4,4,0,1,0,4,0,2,0,1,3,2,0,1,3,0,4,4,4,4,0,2,2,3,3,1,4,4,1,1,0,4,0,2,0,2,0,4,0,4,0,1,1,2,3,3,1,2
TRAPPC12;309;,0.439416206991604,0.43033730744324794,0.4432034684954221,0.45414881831964204,0.464114444438677,0.47932075834216603,0.497370588116508,0.48041258182277397,0.464882040957932,0.46667527650014506,0.486670491380053,0.5127211507620251,0.594405594405594,0.638461538461538,0,0,3,1,3,2,2,3,1,0,1,1,4,4,3,1,0,0,1,4,4,4,0,0,2,3,3,2,4,0,3,0,0,4,3,0,3,2,4,0,1,3,1,3,1,4,4,0,3,2,4,0
RBM15B;597;,0.40431076194823296,0.4094041324283571,0.44751167206710396,0.485117807982618,0.442911155170808,0.442435913872649,0.534265961314419,0.576004828577592,0.5920150101889631,0.5368847331953479,0.51400718889851,0.5176398116137401,0.44055944055944,0.476923076923077,0,0,0,0,4,2,3,0,0,0,4,4,0,4,3,3,3,2,2,0,0,2,1,2,0,2,0,0,1,1,4,0,0,1,3,4,2,2,1,1,3,4,0,0,2,4,2,1,4,1,3,3
EEPD1;112;,0.40535916847984,0.37338881764233095,0.38615904212440105,0.48583336181138104,0.41386916318077505,0.439344603186123,0.38357246424143604,0.44513035348765395,0.487672589207986,0.431917252595947,0.534297216376794,0.477926454727542,0.538461538461538,0.430769230769231,0,0,1,2,3,0,0,0,4,2,0,3,1,2,3,2,4,0,4,3,4,3,1,1,0,4,0,2,2,0,3,0,3,1,2,1,2,0,2,1,2,4,1,4,4,4,0,3,3,2,0,4
ARHGAP23;351;,0.416289342161765,0.38469397088328494,0.405162799701346,0.46162253488896104,0.4579393378535949,0.49222597061164297,0.50023240282398,0.520715176543634,0.511031651655049,0.480672120087386,0.512088807700016,0.4913237511189771,0.34965034965034997,0.6,0,0,0,0,2,2,2,0,2,4,3,0,2,0,1,4,1,3,0,0,3,1,2,0,2,2,1,4,2,1,1,3,2,3,2,3,1,2,0,4,1,3,4,4,1,1,0,1,0,1,1,3
KIFAP3;102;,0.37601564484562894,0.412234136371812,0.44438921410760707,0.429406860354695,0.43628591988124,0.460330782230033,0.504410977715934,0.48422910881752,0.39987027061093205,0.42223314248284494,0.43205027910435495,0.39530302265926004,0.44055944055944,0.5538461538461539,0,0,1,3,1,3,0,1,3,3,0,3,1,0,2,4,4,2,4,4,4,0,0,4,1,0,1,1,3,0,2,3,0,1,3,2,2,4,4,4,2,2,3,4,0,0,1,3,4,0,3,2
TNRC6B;1547;,0.44567258254466297,0.447189430807565,0.45973336503355494,0.5081509006892829,0.41757246708934703,0.45312898190979495,0.466430001224441,0.530809242775805,0.566779489717979,0.5072761905325089,0.49621715412689393,0.511552984283619,0.594405594405594,0.5615384615384611,0,0,3,4,0,3,4,0,2,2,2,4,0,4,4,1,2,4,2,2,0,4,4,4,1,4,3,3,1,4,2,3,3,4,3,3,3,1,3,3,2,0,4,4,4,4,0,3,1,1,2,2
HNRNPA1;312;,0.447062697464603,0.383821812876027,0.40760465245788297,0.414410304496725,0.451139393831641,0.41436291884283505,0.46206316769479705,0.46520298041453995,0.513346509691995,0.5127918607633289,0.5162572620280039,0.515977689309431,0.37762237762237805,0.523076923076923,0,0,1,2,0,2,4,1,1,2,4,3,0,2,2,3,3,3,0,0,2,2,2,1,1,4,1,4,4,1,2,4,3,0,2,2,4,0,0,4,3,1,1,0,3,0,4,1,0,2,4,3
SUN2;39;,0.40814865163838593,0.41327068496038505,0.35977220363055396,0.40125343991750606,0.43066754001058793,0.411217470880081,0.436932285299777,0.407157474275549,0.43758536183154906,0.452833524257785,0.431233911433304,0.4584374873032229,0.671328671328671,0.6615384615384611,0,0,4,2,0,1,4,4,4,1,0,0,3,4,3,0,3,4,1,0,0,4,0,2,3,2,1,2,4,3,0,3,4,1,1,4,1,3,3,4,4,4,4,0,0,0,3,3,3,2,1,2
GORASP1;376;,0.402604261129049,0.415246388300311,0.4190757879009171,0.430928748504413,0.45934204733800105,0.4303080077210689,0.48467558800800203,0.508325630007189,0.48345263392152704,0.501994241802909,0.454006639843641,0.4895167478732221,0.72027972027972,0.607692307692308,0,0,4,2,3,1,0,4,4,2,2,2,2,1,1,1,4,0,3,2,1,0,0,2,3,4,0,2,1,3,1,4,0,2,4,4,3,1,2,2,2,3,4,2,1,1,4,0,1,1,1,3
TRPM7;1386;,0.4295804610809729,0.430216772518314,0.45630366927196997,0.468298969053841,0.472570059867016,0.443395278138045,0.484001956814906,0.4637647250653929,0.463687430297181,0.478473699656001,0.4967255999361371,0.505124217663071,0.594405594405594,0.592307692307692,0,0,1,0,0,2,1,0,2,3,4,4,4,3,4,4,0,4,2,0,4,3,4,2,0,2,3,2,0,0,4,2,3,4,2,1,1,2,3,1,1,0,3,4,0,0,1,2,3,2,1,4
RAPGEF6;1249;,0.364753490681488,0.38375409031679,0.417560530204368,0.4338395473813789,0.43196915544110603,0.434512278915114,0.44134160313740706,0.44051967823361604,0.37086766221316597,0.453993195865269,0.44513639570350605,0.444241147448783,0.8251748251748249,0.7,0,0,1,2,4,3,1,1,1,1,4,2,4,2,0,3,3,4,3,0,2,3,3,3,2,0,0,2,0,2,0,1,0,2,2,3,3,0,3,0,2,4,3,3,3,1,2,4,3,2,1,2
SRRM2;505;,0.451678996973169,0.44803479207081603,0.551719682606621,0.4138323806158499,0.404303159437076,0.422710776079872,0.46960601552058795,0.520920696519628,0.45334860932111404,0.461091154624563,0.4408922231804821,0.44147828736316597,0.3986013986013979,0.576923076923077,0,0,3,4,0,2,3,4,3,0,2,0,4,3,0,3,1,4,1,0,3,2,3,1,3,1,2,1,3,2,0,1,0,2,2,0,4,1,4,2,3,0,3,4,4,1,4,1,1,4,3,1
RAI1;1116;,0.37197396272053296,0.37877799247861205,0.385108191134694,0.414513255628998,0.42007432600940703,0.38310898802302795,0.398543229751395,0.414009700934464,0.42854381502095296,0.44559165052551003,0.428884722327525,0.44300065921312,0.7622377622377621,0.684615384615385,0,0,2,4,2,2,3,3,1,0,2,4,1,1,2,3,1,1,4,3,1,2,1,0,1,0,3,0,2,2,1,3,2,2,4,3,4,3,2,3,3,2,3,2,1,0,4,0,1,4,3,3
IRF2BP2;169;,0.266675975711744,0.372906978118863,0.318884928450512,0.454320232458392,0.348998625276512,0.36195967024093895,0.26506418661412695,0.398206231772895,0.45062918710691796,0.45096392466468604,0.38212950052011496,0.436628649084966,0.65034965034965,0.623076923076923,0,0,3,0,3,1,3,3,2,0,0,4,0,2,2,1,2,1,3,1,0,2,3,2,0,2,2,4,3,0,1,3,2,1,4,2,0,3,2,0,3,1,1,1,2,3,2,1,2,2,4,0
HDAC1;409;,0.414507624123438,0.40010966210435905,0.399421477787755,0.48767027859835205,0.45411401748078,0.460482477199058,0.45422121201211996,0.44076521286316206,0.48564534247884006,0.5112263772032439,0.520120733676245,0.516047186009411,0.37062937062937,0.476923076923077,0,0,2,2,2,0,1,3,0,1,2,3,0,4,4,2,1,0,1,3,1,0,0,2,4,1,4,0,1,0,4,1,4,2,2,4,3,1,2,2,3,1,0,2,4,3,1,4,1,0,3,1
CDC42EP1;332;,0.392607174774012,0.432926798732443,0.406227518717575,0.434996868652371,0.416727158811932,0.424580064149132,0.43170756571687197,0.411645388234437,0.48157976356821597,0.529282470494924,0.4956014658588351,0.49030454785665206,0.41258741258741205,0.476923076923077,0,0,1,3,3,0,0,2,1,1,1,0,2,3,2,0,1,0,2,2,2,2,3,0,1,1,1,1,3,4,2,4,2,2,2,1,3,2,2,1,1,0,4,1,2,4,4,0,1,1,3,2
RBL2;37;,0.44329823655701794,0.44137448351989,0.4740212171337271,0.540197914653267,0.48074909089139795,0.46151713559575297,0.47480009764912395,0.528229342652027,0.565776452410747,0.548600193242234,0.531456382978589,0.554663535008968,0.6223776223776221,0.6692307692307691,0,0,0,3,3,2,2,1,2,1,0,1,2,4,1,0,1,3,4,2,1,3,2,1,0,3,4,2,0,1,0,2,3,1,1,4,1,2,0,0,2,2,1,0,3,1,3,1,1,2,4,0
ERBB2IP;849;,0.334666167177533,0.38211996426198297,0.39832485117288896,0.440930521385755,0.403433856322271,0.415062182904408,0.35832082965612205,0.433044206969266,0.414075937620583,0.450716274736179,0.44172651539573604,0.44142610270505195,0.447552447552448,0.538461538461538,0,0,2,0,0,0,3,3,2,3,2,3,4,1,3,1,0,2,4,0,2,4,3,1,0,2,2,1,2,2,3,4,1,2,1,1,1,0,4,0,4,3,2,2,2,1,0,4,4,3,1,0
GTF2I;783;,0.417268841427354,0.42446329183473297,0.416054109984046,0.454099049730844,0.47022972219831505,0.446979799195949,0.471684072193539,0.47401128021151795,0.49000542356913296,0.501080395471808,0.469251586013164,0.489799328995706,0.6223776223776221,0.6692307692307691,0,0,0,1,2,1,3,0,3,0,4,2,0,4,0,2,0,4,0,0,0,4,4,2,2,4,1,4,4,3,4,2,3,4,3,4,0,4,1,3,1,1,3,4,0,1,1,3,2,0,0,4
MYG1;280;,0.44073424631899394,0.428786366252618,0.417420407318839,0.430299300419016,0.436093797297076,0.46527451723557206,0.471584910044007,0.503555964599454,0.466499533204555,0.49676644869858505,0.482594351459464,0.4647297411624529,0.36363636363636404,0.46923076923076895,0,0,2,2,2,1,3,2,1,0,3,4,2,4,4,2,0,2,0,4,4,0,0,4,4,3,3,4,3,4,2,1,4,1,2,3,4,2,2,0,4,4,1,4,4,1,3,3,0,0,2,0
CTAGE5;654;,0.41993399482565796,0.405987345901986,0.42487043839948496,0.45650249791778297,0.44287144052751004,0.435707775549537,0.43772060840866706,0.531488265188785,0.487271403182738,0.5520957101908511,0.5024171457619939,0.533028384627138,0.8251748251748249,0.638461538461538,0,0,1,0,2,3,3,1,2,2,2,2,4,1,1,2,0,0,2,4,2,4,0,4,2,3,0,2,2,3,0,0,2,1,1,1,1,0,3,1,1,1,0,2,2,2,4,3,0,4,1,1
ZC3HC1;334;,0.473250275033428,0.424335090945908,0.42756839063402796,0.42766307580810703,0.455446699135007,0.510206594015132,0.516449267146534,0.497861490192797,0.512302622452786,0.465303466189185,0.496365733425918,0.48801244756560297,0.671328671328671,0.630769230769231,0,0,3,2,2,1,4,2,4,4,4,0,2,2,1,4,4,4,4,1,1,3,0,2,4,4,0,0,4,0,1,4,3,0,3,4,0,1,2,2,1,2,3,1,0,1,0,1,1,0,1,3
SPEN;759;,0.379545043555986,0.371201835875696,0.4560959991444001,0.41104552553071,0.41899761709507205,0.398105077049114,0.41084322801104406,0.422348479327622,0.409348518788503,0.435392168587823,0.41929168418827506,0.422515432774864,0.72027972027972,0.6692307692307691,0,0,4,0,1,0,2,1,2,4,0,0,4,1,3,4,1,3,2,2,1,2,3,0,0,4,1,2,3,0,0,0,0,0,3,3,2,2,4,1,1,0,0,3,3,3,3,3,2,2,2,4
SPEN;763;,0.418425156447279,0.377055278418749,0.4521575491757511,0.40965551624193,0.418649489719986,0.40262319848671796,0.405716170426817,0.42156557285925605,0.41222705657256603,0.40985132626737697,0.418905401193747,0.42347389506603,0.671328671328671,0.623076923076923,0,0,2,2,4,2,0,3,4,4,2,1,1,3,2,0,1,1,0,3,0,1,2,3,2,4,3,4,1,1,1,3,0,1,4,2,0,0,4,1,3,3,1,3,3,3,1,4,1,2,4,3
AK3;37;,0.403354963853427,0.39461441561045296,0.45249740579521797,0.49124943984782105,0.37835932664186106,0.44825386352041796,0.36774705959299897,0.46756213910886696,0.40359692210800396,0.439646099427317,0.445532747079274,0.385715634575378,0.398601398601399,0.446153846153846,0,0,0,3,4,4,4,4,1,3,4,2,4,2,2,2,4,0,3,0,4,3,4,1,2,1,3,4,4,4,0,4,1,0,0,3,3,4,1,4,1,2,4,0,3,3,1,0,2,2,3,3
H2AFY;170;,0.427103678557317,0.429982422928159,0.412469175095989,0.424448102671905,0.44713920340845204,0.428081909644589,0.40352403885128496,0.405620372565382,0.421348486559461,0.47070878494464896,0.43081272716425395,0.43922325200410406,0.5244755244755239,0.5615384615384611,0,0,1,3,4,3,1,1,4,3,2,3,2,4,2,2,0,1,2,2,3,0,0,0,3,3,1,0,2,3,1,1,2,2,2,2,1,1,3,2,2,2,3,3,0,4,0,1,2,2,4,3
H2AFY;173;,0.39757971723379404,0.428693929744884,0.3981224612332971,0.42219552313922293,0.44713715764713396,0.389843395583258,0.42078830176551396,0.40250516737639097,0.46300536209897497,0.47965644556085996,0.4295864917422871,0.443335720178878,0.51048951048951,0.584615384615385,0,0,4,2,4,2,0,1,4,4,1,1,2,0,1,2,1,1,2,4,3,3,1,2,2,3,0,1,0,2,0,4,2,3,2,2,2,3,3,3,1,3,2,3,3,3,1,0,4,2,3,3
PLEKHO2;403;,0.500276463680278,0.44398172897476396,0.494417635071073,0.475355513955649,0.44359463784144104,0.610400987832157,0.570413264566255,0.557865749938042,0.430418524924846,0.44697232404358,0.584733870528284,0.490698506833623,0.671328671328671,0.592307692307692,0,0,4,2,3,2,4,4,2,0,0,4,2,1,0,2,4,4,2,1,2,1,0,0,2,2,0,2,3,0,1,1,1,4,1,0,1,2,1,3,2,3,3,0,0,0,2,2,4,2,3,0
LRRC39;332;,0.33831858547945,0.38622679237006297,0.36565471977900804,0.40467714314696707,0.43061674996701005,0.35628566029190795,0.406334278042628,0.39132301386553997,0.406870952338189,0.470210572555058,0.40448808318498297,0.468485471107406,0.328671328671329,0.36153846153846203,0,0,3,2,1,4,3,1,1,3,0,1,2,2,1,0,4,2,1,0,0,0,2,1,3,2,1,2,0,1,1,3,3,4,4,1,2,1,3,3,0,2,4,0,4,2,2,1,2,3,4,3
GNL1;33;,0.43034846273035,0.40366765028114704,0.5591046616028921,0.462138587178186,0.438182303634236,0.448177526847266,0.45869362256067797,0.48577638463012895,0.41980612188925803,0.464891626429213,0.5186469433663959,0.442752766665301,0.48251748251748205,0.515384615384615,0,0,3,4,3,2,4,3,1,1,4,0,4,3,4,1,4,4,0,4,2,4,0,0,3,0,4,4,0,2,2,2,2,2,3,4,2,0,3,0,0,0,1,4,4,1,4,0,1,0,3,2
AGFG1;293;,0.445575247532747,0.483255164996567,0.4662368540400039,0.494983142905647,0.50658924634549,0.487730052592149,0.53347985212493,0.491779025516515,0.496817973743373,0.514580738464271,0.4995302687416429,0.5250641932529171,0.363636363636363,0.446153846153846,0,0,3,3,3,3,0,1,4,2,2,1,3,3,2,0,1,1,2,0,2,3,1,2,3,0,3,0,0,0,0,0,0,0,3,2,2,3,4,2,1,3,3,2,3,0,4,3,1,0,0,2
TMEM186;48;,0.398480093208715,0.40929032517522296,0.45365948436117,0.42175690913009795,0.463337063792904,0.439314803466784,0.46113034606674,0.441235272100362,0.458105307069216,0.46631160363701,0.4130235278827629,0.407637311391917,0.58041958041958,0.6461538461538461,0,0,1,0,2,3,0,1,0,2,1,3,3,4,1,3,0,1,1,2,2,0,1,0,0,0,2,3,2,4,4,0,0,1,1,0,4,1,1,0,4,3,3,2,2,4,4,4,2,0,2,0
SNX7;11;,0.43055434307586105,0.39828649209628403,0.5144018332674051,0.41765004558080704,0.426740881795027,0.5407249050513621,0.699712227544771,0.705230742470731,0.5978033456446611,0.7365755395229499,0.7577907553068821,0.7306054121093429,0.391608391608392,0.507692307692308,0,0,3,4,0,2,2,1,0,3,4,1,4,3,1,1,0,0,1,4,3,3,2,4,0,1,2,2,2,4,4,3,1,4,0,4,4,0,0,1,2,1,2,0,2,0,2,4,0,3,3,2
GRAMD1A;273;,0.39610536497413895,0.41195994006536796,0.373299540615115,0.414762670432585,0.438671680366967,0.458319594855296,0.359021736475307,0.3873611571690921,0.384039703942205,0.4338122616541599,0.36561141574241796,0.39447731609472403,0.503496503496503,0.6461538461538461,0,0,2,1,3,3,0,1,3,0,0,0,2,0,0,0,1,4,4,1,3,1,0,0,4,0,0,1,3,4,1,2,3,4,3,2,4,0,0,2,2,2,3,4,2,4,3,4,3,4,4,1
WDR7;935;,0.39526834339232797,0.41024341021001004,0.442492533918877,0.44353813742553205,0.431587441965014,0.4739322055964679,0.464404577068091,0.479235652291315,0.42425692354770206,0.46520995773783197,0.469149792610365,0.43233790375137604,0.531468531468532,0.546153846153846,0,0,1,1,0,1,3,4,3,1,0,0,0,0,4,0,3,2,4,4,0,3,0,4,2,4,1,4,3,4,0,4,2,4,3,2,1,2,3,1,0,0,3,0,4,4,4,4,2,1,3,1
PPIG;254;,0.37972709553173706,0.38256942855787895,0.40424774044466205,0.419013286290507,0.432304509512261,0.405073975884872,0.471883391520409,0.45265661134850504,0.451944735004133,0.43708643132910996,0.44824539443686895,0.482512362473439,0.496503496503496,0.538461538461538,0,0,3,4,4,2,4,0,0,2,3,2,0,0,1,3,3,4,2,2,3,2,0,4,2,3,3,0,4,0,3,3,3,3,1,2,3,1,4,4,4,4,3,4,4,1,1,4,4,4,1,3
LMTK2;781;,0.443279245608627,0.41786014200231797,0.4518515545747279,0.491694162529694,0.5274249910206,0.5047416494972029,0.545872887421029,0.539900318485001,0.523776485015495,0.583777211575527,0.552949257614267,0.601488421274307,0.47552447552447497,0.5,0,0,0,3,0,0,4,4,3,0,4,2,3,3,1,4,2,1,4,3,2,0,4,3,2,2,2,1,3,3,2,3,0,4,4,2,4,3,2,4,3,4,4,1,3,2,4,1,1,2,2,1
CABLES1;251;,0.39635373559953296,0.4077605589153279,0.41934206135909996,0.43026074647887497,0.4508939192359771,0.44888707882970297,0.45904095317744104,0.430685465226442,0.407304192131214,0.45347958648734493,0.40318970979263796,0.44372393973159996,0.3986013986013979,0.492307692307692,0,0,0,4,4,4,2,0,4,0,2,1,1,1,3,4,3,3,3,2,1,2,3,0,3,3,2,2,3,3,3,4,4,4,1,2,1,0,2,0,1,4,2,0,0,3,2,1,1,0,4,4
CABLES1;252;,0.422805412945479,0.42401174063422503,0.43998092856647103,0.43965571469467,0.420293126389396,0.471950536757042,0.501718511582197,0.509101409215744,0.426955180213207,0.467908953556334,0.45374966331118205,0.46636368834295505,0.545454545454545,0.623076923076923,0,0,1,2,3,2,2,2,1,2,1,0,1,2,0,0,3,1,2,3,2,0,0,2,2,2,2,2,4,4,2,2,2,2,1,1,1,0,4,2,1,4,0,3,0,3,2,1,2,3,1,1
MYO18A;728;,0.38867773333916406,0.46684224949265896,0.399901227946897,0.47453984701827295,0.38354625337079495,0.372443564318206,0.408459142546982,0.43221880645797,0.499379797903687,0.5031058561112229,0.43158499570666603,0.45935417944985596,0.42657342657342606,0.515384615384615,0,0,0,4,4,4,1,1,2,0,3,1,2,3,4,2,3,4,0,1,0,3,2,1,3,2,2,0,1,4,2,3,2,2,0,1,1,4,2,1,3,3,0,4,3,3,2,4,4,3,4,3
PDIA6;428;,0.45422116764687503,0.47965340090960706,0.478079087110302,0.45094695550031394,0.485921187063157,0.48215520688903,0.38876732742046,0.421532742408156,0.39639970025993804,0.477313609658849,0.41683099220211794,0.382681669893379,0.38461538461538397,0.530769230769231,0,0,4,3,2,4,4,2,2,1,3,2,0,3,1,1,2,4,1,3,0,3,1,2,4,3,1,1,0,2,3,2,3,2,0,3,1,4,0,0,0,2,1,3,3,2,1,3,2,4,0,3
PPP1R2;122;,0.40006634069351005,0.421375370702237,0.433776019135397,0.432328057896826,0.43710932979387296,0.43164963436776205,0.41696937118948496,0.4492123633984879,0.405099828135437,0.43339695198767497,0.408053122009386,0.427558824484507,0.391608391608392,0.546153846153846,0,0,2,4,3,1,2,2,3,3,4,0,0,3,4,4,2,0,4,4,4,4,3,4,3,3,3,2,0,1,1,3,3,0,3,3,3,1,0,1,0,0,2,4,2,4,4,0,3,4,3,4
RAB13;180;,0.41891887319704896,0.429195706481741,0.462913674530288,0.45019701901329906,0.4368486562613039,0.505605202127788,0.47634916172659897,0.5172980803219109,0.45899190282639707,0.5039239991904699,0.48072636482445896,0.43761474797377503,0.37062937062937,0.476923076923077,0,0,3,0,1,3,2,1,3,4,4,3,4,0,3,4,4,0,1,4,2,4,2,0,0,0,3,3,3,4,0,3,4,4,4,2,4,4,2,1,3,2,3,3,4,1,1,1,2,2,3,4
NCOR1;225;,0.4147216954945321,0.397712313676677,0.37838022923918,0.429543394251279,0.42206331380093703,0.443885492005433,0.44467055912834996,0.459002952136942,0.46470080878175296,0.43827913562208703,0.45293784173020196,0.461082973520466,0.0,0.0,0,0,0,1,0,2,2,1,3,0,4,1,4,1,0,0,3,1,0,0,0,1,1,0,4,2,1,3,4,2,4,1,3,0,3,1,1,1,2,0,1,4,1,2,4,3,2,3,1,0,2,2
NDUFS7;37;,0.395795489939605,0.407299991613367,0.408624170555289,0.414509048304744,0.453133066060246,0.382844127187144,0.425541219285864,0.38279798155937,0.430002617738521,0.44756820297303007,0.39920639531755703,0.38758004355503,0.6013986013986011,0.623076923076923,0,0,2,2,1,3,3,1,3,1,1,2,0,2,0,3,1,0,0,1,4,0,4,3,2,4,3,4,0,0,3,2,0,1,3,3,3,0,2,4,3,3,3,3,0,1,0,0,4,2,4,4
SRRM2;711;,0.40424401433261,0.5972982571836429,0.40978606453305,0.44263931748989,0.384642324743587,0.44315415542627706,0.45307249620880397,0.441779076468573,0.493902902900687,0.47066230107061496,0.421115442189318,0.477100755524119,0.48251748251748205,0.638461538461538,0,0,3,3,4,4,4,4,1,1,3,3,1,2,1,1,0,2,3,0,4,1,4,2,2,1,1,1,4,3,1,3,1,1,0,4,0,0,0,1,1,3,0,4,0,3,0,1,2,4,3,3
SRRM2;713;,0.41693032243644296,0.609735678487847,0.42017501267285495,0.45460402802225897,0.393857428363495,0.453619956614718,0.462001960300591,0.45185995779519295,0.504485588089784,0.503820609030747,0.430883213068484,0.487644742177731,0.433566433566433,0.5692307692307691,0,0,1,3,0,1,2,0,4,1,4,3,0,3,2,3,2,1,1,0,4,4,2,4,0,0,1,1,2,1,2,0,4,4,0,1,2,3,4,2,3,0,3,4,0,1,3,0,2,4,4,2
AKAP12;598;,0.38738780586011107,0.426462913227831,0.356430334514848,0.477330196158119,0.445678783847925,0.406741999225936,0.35637113473644605,0.41719460004446796,0.393495042025396,0.409908507064947,0.346877683414903,0.429148742034962,0.5244755244755239,0.5692307692307691,0,0,2,3,0,3,3,2,3,0,2,1,4,3,1,0,2,3,2,2,0,4,2,0,1,2,1,3,1,3,2,1,3,0,3,2,4,0,4,3,2,2,1,0,2,2,0,2,1,0,1,0
